female,year,area,obs,pred,YR_FL,loc_density,f_status,f_min_age,f_ALR,mean_age,delta_age,mean_age_LD,delta_age_LD,LR,HD,LD,CS,BS,hatch,ACW,FL,recruits
254,5,1,385,1,5.6,1.54,1,4,4,2.5,1.5,2.5,1.5,1,51,31,7,6,0.86,185,6,0
5465,39,2,8244,0,6.7,1.23,1,1,4,2.5,-1.5,2.5,-1.5,0,50,31,8,7,0.88,182,6,0
1196,14,1,1821,1,7,1.18,0,3,3,2.5,0.5,2.5,0.5,1,53,31,12,11,0.92,194,11,0
3342,24,6,5025,0,7.3,0.78,0,2,4,2.5,-0.5,2.5,-0.5,0,50,31,6,6,1,189,5,0
1370,16,2,2084,1,5.7,1.34,0,2,4,2.5,-0.5,2.5,-0.5,0,50,31,6,6,1,182,6,0
2158,37,6,3285,0,5.5,0.71,0,3,3,2.5,0.5,2.5,0.5,1,63,31,7,7,1,200,6,0
4770,37,5,7176,0,5.5,0.74,1,1,4,2.5,-1.5,2.5,-1.5,0,51,31,7,7,1,179,7,1
1389,16,5,2110,1,5.7,0.66,1,1,5,2.5,-1.5,2.5,-1.5,0,52,31,7,7,1,209,7,0
1117,14,1,1702,1,7,1.18,0,2,4,2.5,-0.5,2.5,-0.5,0,52,31,7,7,1,198,6,0
5019,39,9,7574,0,6.7,1.37,1,2,3,2.5,-0.5,2.5,-0.5,0,53,31,8,8,1,193,6,1
2452,40,5,3732,0,5.5,1.57,0,2,4,2.5,-0.5,2.5,-0.5,0,49,31,8,8,1,166,1,0
353,3,4,551,1,5.9,0.3,0,2,3,2.5,-0.5,2.5,-0.5,0,51,31,8,8,1,,0,0
934,12,8,1437,1,5.4,0.32,1,3,6,2.5,0.5,2.5,0.5,0,,31,8,8,1,,8,0
988,14,9,1512,1,7,1.06,1,3,3,2.5,0.5,2.5,0.5,1,55,31,8,8,1,187,8,0
1112,16,1,1695,1,5.7,1.15,0,4,4,2.5,1.5,2.5,1.5,1,52,31,8,8,1,186,8,1
1096,14,1,1668,1,7,1.18,1,2,4,2.5,-0.5,2.5,-0.5,0,56,31,8,8,1,193,7,1
483,7,1,748,1,5.9,1.5,1,3,3,2.5,0.5,2.5,0.5,1,51,31,8,8,1,212,8,0
2958,24,8,4447,0,7.3,0.84,1,4,4,2.5,1.5,2.5,1.5,1,52,31,9,9,1,171,9,0
362,4,4,563,1,8.2,0.32,0,3,3,2.5,0.5,2.5,0.5,1,52,31,9,9,1,196,9,0
294,3,1,446,1,5.9,1.4,0,2,3,2.5,-0.5,2.5,-0.5,0,50,31,9,9,1,181,7,1
1576,30,6,2365,0,6.8,0.36,0,3,3,2.5,0.5,2.5,0.5,1,50,31,10,10,1,,0,0
1311,15,8,1992,1,5.7,0.21,0,2,4,2.5,-0.5,2.5,-0.5,0,,31,10,10,1,,9,3
1116,14,8,1700,1,7,0.3,0,3,3,2.5,0.5,2.5,0.5,1,56,31,10,10,1,171,10,0
1965,37,1,2959,0,5.5,1.32,0,3,4,2.5,0.5,2.5,0.5,0,51,32,6,3,0.5,186,3,0
3301,25,4,4971,0,6.5,0.39,1,2,3,2.5,-0.5,2.5,-0.5,0,55,32,8,6,0.75,194,6,1
3542,30,4,5334,0,6.8,0.41,1,4,4,2.5,1.5,2.5,1.5,1,50,32,8,7,0.88,167,5,0
3321,23,2,4996,0,7.8,1.01,0,2,3,2.5,-0.5,2.5,-0.5,0,52,32,8,7,0.88,175,7,0
1398,15,2,2125,1,5.7,1.01,0,1,4,2.5,-1.5,2.5,-1.5,0,53,32,9,8,0.89,200,8,2
3349,24,8,5038,0,7.3,0.84,0,3,3,2.5,0.5,2.5,0.5,1,55,32,10,9,0.9,183,9,1
1350,16,1,2052,1,5.7,1.15,1,3,3,2.5,0.5,2.5,0.5,1,50,32,5,5,1,,0,0
1389,17,5,2111,0,6.8,0.74,1,2,5,2.5,-0.5,2.5,-0.5,0,52,32,7,7,1,191,6,1
2065,42,2,3121,0,5.6,1.55,0,2,4,2.5,-0.5,2.5,-0.5,0,52,32,7,7,1,187,7,0
1025,10,5,1555,1,5.4,0.57,0,2,3,2.5,-0.5,2.5,-0.5,0,,32,7,7,1,,5,1
3365,25,6,5059,0,6.5,0.36,0,3,3,2.5,0.5,2.5,0.5,1,52,32,8,8,1,186,7,1
3342,23,6,5024,0,7.8,0.38,0,1,4,2.5,-1.5,2.5,-1.5,0,53,32,8,8,1,192,8,2
4658,37,6,6997,0,5.5,0.71,1,3,4,2.5,0.5,2.5,0.5,0,54,32,8,8,1,193,8,2
1116,13,8,1699,1,6,0.32,0,2,3,2.5,-0.5,2.5,-0.5,0,53,32,8,8,1,194,8,0
2867,19,4,4300,0,8.1,0.27,0,2,3,2.5,-0.5,2.5,-0.5,0,52,32,9,9,1,183,9,1
3431,25,6,5152,0,6.5,0.36,1,1,4,2.5,-1.5,2.5,-1.5,0,57,32,9,9,1,188,9,0
1297,14,9,1967,1,7,1.06,0,2,3,2.5,-0.5,2.5,-0.5,0,54,32,9,9,1,195,9,0
1062,12,1,1616,1,5.4,1.58,1,2,3,2.5,-0.5,2.5,-0.5,0,51,32,9,9,1,195,9,3
5407,41,6,8150,0,7,0.37,1,1,4,2.5,-1.5,2.5,-1.5,0,52,32,10,10,1,184,10,1
727,8,1,1122,1,4.5,1.11,0,2,5,2.5,-0.5,2.5,-0.5,0,,32,10,10,1,,9,0
722,8,1,1115,1,4.5,1.11,0,2,3,2.5,-0.5,2.5,-0.5,0,,32,11,11,1,,0,0
488,7,1,763,1,5.9,1.5,1,3,3,2.5,0.5,2.5,0.5,1,53,33,9,6,0.67,192,6,0
3512,29,6,5280,0,5.7,0.47,1,2,4,2.5,-0.5,2.5,-0.5,0,56,33,8,6,0.75,183,6,0
1386,17,5,2105,0,6.8,0.74,0,3,3,2.5,0.5,2.5,0.5,1,53,33,9,7,0.78,187,6,1
1311,14,8,1991,1,7,0.3,0,1,4,2.5,-1.5,2.5,-1.5,0,56,33,10,8,0.8,195,8,0
988,13,4,1511,1,6,0.18,1,2,3,2.5,-0.5,2.5,-0.5,0,52,33,6,5,0.83,193,4,1
1117,16,1,1704,1,5.7,1.15,0,4,4,2.5,1.5,2.5,1.5,1,52,33,7,6,0.86,196,6,0
4694,37,4,7051,0,5.5,0.73,1,3,5,2.5,0.5,2.5,0.5,0,58,33,8,7,0.88,190,7,2
4593,35,3,6889,0,6.9,0.6,1,2,4,2.5,-0.5,2.5,-0.5,0,53,33,9,8,0.89,196,8,0
897,10,9,1383,1,5.4,0.53,0,2,3,2.5,-0.5,2.5,-0.5,0,54,33,9,8,0.89,185,5,0
2156,35,4,3279,0,6.9,0.45,0,1,5,2.5,-1.5,2.5,-1.5,0,54,33,10,9,0.9,189,9,1
3279,23,1,4938,0,7.8,1,0,2,3,2.5,-0.5,2.5,-0.5,0,55,33,6,6,1,185,6,2
719,8,8,1108,1,4.5,0.34,0,2,4,2.5,-0.5,2.5,-0.5,0,53,33,6,6,1,195,3,0
4687,35,4,7037,0,6.9,0.45,1,1,4,2.5,-1.5,2.5,-1.5,0,52,33,8,8,1,187,8,0
4199,29,4,6267,0,5.7,0.48,1,1,4,2.5,-1.5,2.5,-1.5,0,53,33,8,8,1,196,8,2
2581,24,8,3932,0,7.3,0.84,0,3,4,2.5,0.5,2.5,0.5,0,53,33,8,8,1,181,6,0
3321,24,2,4997,0,7.3,1.55,0,3,3,2.5,0.5,2.5,0.5,1,55,33,8,8,1,191,8,1
2173,37,9,3310,0,5.5,1.94,0,3,3,2.5,0.5,2.5,0.5,1,55,33,8,8,1,192,8,0
2608,22,4,3964,0,7.4,0.42,0,1,4,2.5,-1.5,2.5,-1.5,0,56,33,9,9,1,190,7,0
4416,35,4,6569,0,6.9,0.45,1,3,4,2.5,0.5,2.5,0.5,0,53,33,9,9,1,189,9,0
2309,26,1,3514,0,7.5,0.97,0,1,4,2.5,-1.5,2.5,-1.5,0,54,33,9,9,1,177,9,0
2574,25,6,3919,0,6.5,0.36,0,4,4,2.5,1.5,2.5,1.5,1,56,33,11,11,1,171,6,0
897,11,9,1384,1,7,0.19,0,3,3,2.5,0.5,2.5,0.5,1,56,33,11,11,1,,11,2
334,5,9,513,1,5.6,0.91,1,3,4,2.5,0.5,2.5,0.5,0,55,33,12,12,1,182,10,0
1262,30,5,1916,0,6.8,1.01,0,3,3,2.5,0.5,2.5,0.5,1,56,34,8,4,0.5,,0,0
260,3,6,396,1,5.9,0.36,1,2,3,2.5,-0.5,2.5,-0.5,0,74,34,9,5,0.56,203,5,0
2114,37,9,3211,0,5.5,1.94,0,4,4,2.5,1.5,2.5,1.5,1,56,34,9,6,0.67,208,6,0
3657,30,4,5539,0,6.8,0.41,1,2,3,2.5,-0.5,2.5,-0.5,0,51,34,8,6,0.75,189,6,0
3570,30,9,5392,0,6.8,1.22,1,4,4,2.5,1.5,2.5,1.5,1,53,34,9,8,0.89,144,6,0
575,7,4,891,1,5.9,0.22,0,3,3,2.5,0.5,2.5,0.5,1,56,34,10,9,0.9,,0,0
4800,35,4,7221,0,6.9,0.45,1,1,4,2.5,-1.5,2.5,-1.5,0,55,34,6,6,1,200,6,0
4418,36,6,6575,0,7.5,0.65,1,4,4,2.5,1.5,2.5,1.5,1,50,34,6,6,1,177,6,0
1389,19,5,2113,0,8.1,0.48,1,4,5,2.5,1.5,2.5,1.5,0,51,34,7,7,1,198,7,0
4584,37,2,6874,0,5.5,1.39,1,3,4,2.5,0.5,2.5,0.5,0,56,34,7,7,1,180,7,1
3032,24,1,4570,0,7.3,1.47,1,4,4,2.5,1.5,2.5,1.5,1,54,34,7,7,1,196,7,1
719,10,8,1110,1,5.4,0.49,0,4,4,2.5,1.5,2.5,1.5,1,53,34,7,7,1,191,4,0
254,3,1,383,1,5.9,1.4,1,2,4,2.5,-0.5,2.5,-0.5,0,53,34,7,7,1,164,7,0
1549,27,4,2324,0,7.3,0.32,0,3,3,2.5,0.5,2.5,0.5,1,56,34,8,8,1,,0,0
1965,35,1,2957,0,6.9,1.25,0,1,4,2.5,-1.5,2.5,-1.5,0,52,34,8,8,1,186,7,1
362,3,4,562,1,5.9,0.3,0,2,3,2.5,-0.5,2.5,-0.5,0,55,34,9,9,1,200,6,0
968,14,8,1481,1,7,0.3,1,4,5,2.5,1.5,2.5,1.5,0,56,34,9,9,1,189,7,0
444,7,6,686,1,5.9,0.33,1,3,3,2.5,0.5,2.5,0.5,1,55,34,9,9,1,188,9,0
145,7,1,215,1,5.9,1.5,0,2,3,2.5,-0.5,2.5,-0.5,0,54,34,9,9,1,183,8,0
3032,22,1,4568,0,7.4,1.36,1,2,4,2.5,-0.5,2.5,-0.5,0,55,34,10,10,1,206,9,0
934,11,8,1436,1,7,0.26,1,2,6,2.5,-0.5,2.5,-0.5,0,57,34,10,10,1,199,10,4
2958,22,8,4445,0,7.4,0.6,1,2,4,2.5,-0.5,2.5,-0.5,0,54,34,11,11,1,184,11,0
2574,24,6,3918,0,7.3,0.78,0,3,4,2.5,0.5,2.5,0.5,0,56,34,12,12,1,186,10,1
579,6,6,896,1,6.7,0.46,0,3,3,2.5,0.5,2.5,0.5,1,57,34,12,12,1,183,10,0
1653,29,1,2504,0,5.7,1.47,0,4,4,2.5,1.5,2.5,1.5,1,56,35,10,8,0.8,162,8,0
5293,42,6,7983,0,5.6,0.64,1,1,4,2.5,-1.5,2.5,-1.5,0,53,35,8,7,0.88,181,7,1
1678,29,3,2542,0,5.7,0.6,0,2,3,2.5,-0.5,2.5,-0.5,0,54,35,9,8,0.89,173,7,0
3342,25,6,5026,0,6.5,0.36,0,3,4,2.5,0.5,2.5,0.5,0,54,35,5,5,1,200,5,0
210,27,4,321,0,7.3,0.32,0,3,4,2.5,0.5,2.5,0.5,0,59,35,8,8,1,185,8,1
5376,44,8,8111,0,5.1,0.84,0,2,4,2.5,-0.5,2.5,-0.5,0,55,35,8,8,1,,0,0
2939,22,2,4413,0,7.4,1.66,0,2,3,2.5,-0.5,2.5,-0.5,0,55,35,8,8,1,190,7,1
5019,40,4,7575,0,5.5,0.38,1,3,3,2.5,0.5,2.5,0.5,1,56,35,9,9,1,,0,0
2814,19,5,4235,0,8.1,0.48,0,2,4,2.5,-0.5,2.5,-0.5,0,55,35,9,9,1,203,7,2
3520,27,9,5294,0,7.3,0.87,1,1,4,2.5,-1.5,2.5,-1.5,0,56,35,9,9,1,192,9,2
1898,37,2,2848,0,5.5,1.39,0,2,4,2.5,-0.5,2.5,-0.5,0,55,35,9,9,1,202,9,1
115,25,5,170,0,6.5,0.13,0,3,3,2.5,0.5,2.5,0.5,1,57,35,10,10,1,183,10,0
515,10,1,809,1,5.4,1.25,0,3,4,2.5,0.5,2.5,0.5,0,,36,9,3,0.33,,3,1
3808,47,6,5748,0,6.7,0.68,0,3,3,2.5,0.5,2.5,0.5,1,55,36,7,4,0.57,202,4,1
4687,37,4,7039,0,5.5,0.73,1,3,4,2.5,0.5,2.5,0.5,0,58,36,7,4,0.57,,0,0
1865,32,1,2808,0,6.8,0.54,0,3,3,2.5,0.5,2.5,0.5,1,58,36,8,5,0.63,173,5,0
5299,42,4,7992,0,5.6,0.54,1,1,4,2.5,-1.5,2.5,-1.5,0,54,36,7,5,0.71,182,5,0
2209,33,8,3363,0,8.1,0.41,0,2,3,2.5,-0.5,2.5,-0.5,0,58,36,10,8,0.8,173,8,0
1480,19,8,2227,0,8.1,0.43,0,4,4,2.5,1.5,2.5,1.5,1,59,36,7,6,0.86,188,3,1
5428,42,4,8185,0,5.6,0.54,1,3,4,2.5,0.5,2.5,0.5,0,55,36,9,8,0.89,182,8,0
1350,15,1,2051,1,5.7,0.61,1,2,3,2.5,-0.5,2.5,-0.5,0,,36,4,4,1,,4,0
968,11,8,1478,1,7,0.26,1,1,5,2.5,-1.5,2.5,-1.5,0,55,36,8,8,1,196,8,2
3570,27,9,5389,0,7.3,0.87,1,1,4,2.5,-1.5,2.5,-1.5,0,58,36,9,9,1,200,9,0
1035,12,1,1570,1,5.4,1.58,0,1,4,2.5,-1.5,2.5,-1.5,0,56,36,9,9,1,198,8,1
3191,25,6,4805,0,6.5,0.36,1,2,3,2.5,-0.5,2.5,-0.5,0,60,36,10,10,1,170,10,1
1576,29,6,2364,0,5.7,0.47,0,2,3,2.5,-0.5,2.5,-0.5,0,55,36,10,10,1,167,10,0
2309,27,1,3515,0,7.3,1.18,0,2,4,2.5,-0.5,2.5,-0.5,0,57,36,10,10,1,186,10,4
2178,37,3,3316,0,5.5,0.87,0,3,3,2.5,0.5,2.5,0.5,1,59,37,8,7,0.88,205,7,0
2454,42,5,3739,0,5.6,1.75,0,3,4,2.5,0.5,2.5,0.5,0,58,37,8,7,0.88,193,7,1
3542,29,4,5333,0,5.7,0.48,1,3,4,2.5,0.5,2.5,0.5,0,54,37,7,7,1,190,7,1
3515,30,4,5286,0,6.8,0.41,1,3,3,2.5,0.5,2.5,0.5,1,57,37,8,8,1,165,8,1
1480,16,8,2226,1,5.7,0.41,0,1,4,2.5,-1.5,2.5,-1.5,0,58,37,9,9,1,181,7,0
3279,24,1,4939,0,7.3,1.47,0,3,3,2.5,0.5,2.5,0.5,1,58,37,10,10,1,181,10,2
727,7,1,1121,1,5.9,1.5,0,1,5,2.5,-1.5,2.5,-1.5,0,59,37,11,11,1,163,7,0
4367,42,2,6501,0,5.6,1.55,1,1,4,2.5,-1.5,2.5,-1.5,0,54,38,6,4,0.67,174,0,0
210,25,4,319,0,6.5,0.39,0,1,4,2.5,-1.5,2.5,-1.5,0,58,38,5,4,0.8,204,3,1
1117,15,1,1703,1,5.7,0.61,0,3,4,2.5,0.5,2.5,0.5,0,,38,3,3,1,,2,0
3378,27,6,5077,0,7.3,0.33,1,3,4,2.5,0.5,2.5,0.5,0,62,38,8,8,1,193,8,1
3606,29,9,5452,0,5.7,1.25,1,2,4,2.5,-0.5,2.5,-0.5,0,56,39,5,3,0.6,178,3,1
1521,20,8,2284,0,8.5,0.32,1,1,5,2.5,-1.5,2.5,-1.5,0,58,39,8,7,0.88,191,7,1
719,7,8,1107,1,5.9,0.45,0,1,4,2.5,-1.5,2.5,-1.5,0,57,39,4,4,1,202,3,0
2361,42,4,3602,0,5.6,0.54,0,4,4,2.5,1.5,2.5,1.5,1,56,39,6,6,1,190,6,1
1699,27,9,2575,0,7.3,0.87,0,2,3,2.5,-0.5,2.5,-0.5,0,58,39,6,6,1,204,6,1
684,7,9,1052,1,5.9,0.34,0,2,3,2.5,-0.5,2.5,-0.5,0,58,39,8,8,1,201,7,0
1297,15,9,1968,1,5.7,0.65,0,3,3,2.5,0.5,2.5,0.5,1,57,39,8,8,1,188,8,0
1653,27,1,2502,0,7.3,1.18,0,2,4,2.5,-0.5,2.5,-0.5,0,62,39,10,10,1,191,10,1
2309,29,1,3517,0,5.7,1.47,0,4,4,2.5,1.5,2.5,1.5,1,57,40,4,3,0.75,154,3,0
3378,25,6,5075,0,6.5,0.36,1,1,4,2.5,-1.5,2.5,-1.5,0,61,40,7,7,1,201,7,0
3515,29,6,5285,0,5.7,0.47,1,2,3,2.5,-0.5,2.5,-0.5,0,57,40,7,7,1,164,7,0
2581,22,8,3930,0,7.4,0.6,0,1,4,2.5,-1.5,2.5,-1.5,0,58,40,7,7,1,169,5,0
610,7,5,945,1,5.9,0.52,0,3,3,2.5,0.5,2.5,0.5,1,58,40,8,8,1,167,6,0
3493,27,8,5245,0,7.3,0.45,1,2,5,2.5,-0.5,2.5,-0.5,0,61,41,9,9,1,204,8,1
3039,22,9,4583,0,7.4,0.95,1,2,3,2.5,-0.5,2.5,-0.5,0,62,42,9,7,0.78,187,7,0
2531,20,6,3849,0,8.5,0.36,0,2,3,2.5,-0.5,2.5,-0.5,0,63,42,9,8,0.89,197,8,2
579,5,4,895,1,5.6,0.28,0,2,3,2.5,-0.5,2.5,-0.5,0,60,42,9,9,1,,9,0
2539,20,9,3865,0,8.5,0.53,0,3,3,2.5,0.5,2.5,0.5,1,67,45,12,9,0.75,191,7,2
3542,27,4,5331,0,7.3,0.32,1,1,4,2.5,-1.5,2.5,-1.5,0,65,45,3,3,1,,0,0
1599,27,6,2410,0,7.3,0.33,0,1,4,2.5,-1.5,2.5,-1.5,0,65,45,7,7,1,184,7,1
722,9,1,1116,1,4.9,0.86,0,3,3,2.5,0.5,2.5,0.5,1,73,49,8,8,1,,2,0
2581,25,8,3933,0,6.5,0.39,0,4,4,2.5,1.5,2.5,1.5,1,70,50,7,7,1,149,4,0
584,5,4,903,1,5.6,0.28,0,1,5,2.5,-1.5,2.5,-1.5,0,68,50,8,8,1,174,5,0
2608,25,4,3967,0,6.5,0.39,0,4,4,2.5,1.5,2.5,1.5,1,71,52,10,8,0.8,190,8,0
2539,19,9,3864,0,8.1,0.61,0,2,3,2.5,-0.5,2.5,-0.5,0,71,52,7,7,1,173,7,0
2332,43,1,3556,0,6.8,1.61,0,3,4,3,0,2.5,0.5,0,31,7,10,10,1,,1,0
1585,31,4,2383,0,7.7,0.38,0,3,4,3,0,2.5,0.5,0,40,16,11,10,0.91,192,9,1
2332,42,1,3555,0,5.6,1.58,0,2,4,3,-1,2.5,-0.5,0,40,21,7,7,1,185,6,1
4668,36,6,7012,0,7.5,0.65,1,2,4,3,-1,2.5,-0.5,0,44,21,8,8,1,189,8,2
4668,37,6,7013,0,5.5,0.71,1,3,4,3,0,2.5,0.5,0,48,24,8,7,0.88,179,7,0
1585,30,4,2382,0,6.8,0.41,0,2,4,3,-1,2.5,-0.5,0,49,24,12,12,1,,0,0
1585,32,6,2384,0,6.8,0.19,0,4,4,3,1,2.5,1.5,1,,,10,9,0.9,189,9,0
4668,38,6,7014,0,7.4,0.68,1,4,4,3,1,2.5,1.5,1,,,11,10,0.91,173,10,0
2332,44,1,3557,0,5.1,1.83,0,4,4,3,1,2.5,1.5,1,,,8,8,1,120,5,0
4989,40,9,7535,0,5.5,1.14,1,4,4,2.5,1.5,2.666666667,1.333333333,1,37,10,11,9,0.82,198,9,1
4989,39,9,7534,0,6.7,1.37,1,3,4,2.5,0.5,2.666666667,0.333333333,0,36,10,9,8,0.89,195,8,1
4989,37,9,7532,0,5.5,1.94,1,1,4,2.5,-1.5,2.666666667,-1.666666667,0,48,28,7,6,0.86,197,6,0
4989,38,9,7533,0,7.4,1.79,1,2,4,2.5,-0.5,2.666666667,-0.666666667,0,,,11,10,0.91,194,10,0
5313,45,5,8019,0,7.4,1.27,1,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,29,5,11,10,0.91,157,6,0
1904,40,2,2861,0,5.5,0.96,0,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,34,9,8,6,0.75,187,6,0
2229,38,9,3396,0,7.4,1.79,0,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,38,9,13,13,1,,0,0
2442,40,5,3715,0,5.5,1.57,0,3,5,2.666666667,0.333333333,2.666666667,0.333333333,0,34,10,8,7,0.88,197,7,0
5313,44,5,8018,0,5.1,1.92,1,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,30,10,9,8,0.89,185,8,2
1904,38,2,2860,0,7.4,1.39,0,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,31,10,9,9,1,198,9,1
2458,43,1,3752,0,6.8,1.61,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,33,11,8,8,1,,0,0
1617,45,4,2442,0,7.4,0.42,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,37,12,12,11,0.92,178,11,2
2442,38,5,3714,0,7.4,1.14,0,1,5,2.666666667,-1.666666667,2.666666667,-1.666666667,0,34,13,8,6,0.75,,0,0
2229,40,9,3397,0,5.5,1.14,0,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,44,13,13,13,1,179,12,0
1914,40,2,2882,0,5.5,0.96,0,1,5,2.666666667,-1.666666667,2.666666667,-1.666666667,0,37,14,8,8,1,184,8,1
2477,43,9,3779,0,6.8,1.67,0,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,35,15,8,8,1,190,8,0
1655,30,4,2510,0,6.8,0.41,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,37,16,8,8,1,181,8,2
5334,46,4,8052,0,6.2,0.51,1,3,3,2.666666667,0.333333333,2.666666667,0.333333333,1,43,16,12,12,1,183,10,4
1914,44,2,2884,0,5.1,1.39,0,5,5,2.666666667,2.333333333,2.666666667,2.333333333,1,39,17,7,6,0.86,159,6,0
5280,44,9,7963,0,5.1,1.63,1,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,38,18,9,7,0.78,191,7,0
5346,46,1,8068,0,6.2,1.04,1,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,43,18,11,9,0.82,,0,0
2442,41,5,3716,0,7,1.09,0,4,5,2.666666667,1.333333333,2.666666667,1.333333333,0,41,18,8,7,0.88,192,7,5
2458,40,1,3750,0,5.5,0.82,0,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,38,18,7,7,1,193,7,1
4823,45,8,7262,0,7.4,0.62,1,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,44,18,11,11,1,188,11,2
5280,45,9,7964,0,7.4,1.14,1,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,40,19,9,6,0.67,189,6,1
1617,44,4,2441,0,5.1,0.41,0,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,43,19,10,8,0.8,183,8,2
5334,44,4,8051,0,5.1,0.41,1,1,3,2.666666667,-1.666666667,2.666666667,-1.666666667,0,44,19,12,11,0.92,,0,0
1161,14,5,1770,1,7,0.74,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,40,19,5,5,1,182,5,1
1914,41,2,2883,0,7,1.76,0,2,5,2.666666667,-0.666666667,2.666666667,-0.666666667,0,40,19,8,8,1,184,6,4
4452,36,9,6634,0,7.5,1.25,1,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,43,20,8,1,0.13,199,1,0
1161,13,5,1769,1,6,0.7,0,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,40,20,6,3,0.5,191,3,0
2004,41,1,3015,0,7,0.79,0,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,42,20,9,8,0.89,190,8,4
2966,22,9,4457,0,7.4,0.95,1,2,5,2.666666667,-0.666666667,2.666666667,-0.666666667,0,50,21,11,8,0.73,191,7,0
2888,22,2,4332,0,7.4,1.66,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,49,21,5,4,0.8,192,3,0
4823,44,8,7261,0,5.1,0.84,1,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,48,21,7,7,1,179,7,0
5334,47,4,8053,0,6.7,0.53,1,4,3,2.666666667,1.333333333,2.666666667,1.333333333,0,46,22,12,2,0.17,,0,0
262,2,4,399,1,6,0.37,1,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,40,22,4,4,1,192,4,0
5346,47,1,8069,0,6.7,1.22,1,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,47,23,12,11,0.92,157,8,0
2477,44,9,3780,0,5.1,1.63,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,42,23,7,7,1,191,7,1
2004,39,1,3014,0,6.7,0.97,0,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,45,24,9,9,1,185,9,0
4452,34,9,6633,0,7.6,1.56,1,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,43,24,9,9,1,,0,0
2004,42,1,3016,0,5.6,1.58,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,48,25,9,8,0.89,193,8,0
5346,44,1,8067,0,5.1,1.83,1,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,49,25,10,9,0.9,,0,0
5313,42,5,8017,0,5.6,1.75,1,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,47,25,10,10,1,168,9,0
262,5,4,401,1,5.6,0.28,1,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,48,25,10,10,1,197,8,0
4452,37,9,6635,0,5.5,1.94,1,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,52,26,10,7,0.7,195,3,0
262,4,4,400,1,8.2,0.32,1,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,48,26,8,8,1,199,8,2
5280,42,9,7962,0,5.6,1.79,1,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,51,27,9,6,0.67,194,5,1
2966,21,9,4456,0,8.6,0.38,1,1,5,2.666666667,-1.666666667,2.666666667,-1.666666667,0,50,27,9,8,0.89,195,7,3
886,9,6,1366,1,4.9,0.24,0,1,4,2.666666667,-1.666666667,2.666666667,-1.666666667,0,51,27,9,9,1,199,9,0
1520,22,6,2282,0,7.4,0.49,1,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,52,27,11,11,1,181,11,1
2229,41,9,3398,0,7,1.14,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,50,27,11,11,1,193,4,0
1041,13,1,1583,1,6,1.15,1,3,4,2.666666667,0.333333333,2.666666667,0.333333333,0,49,28,8,8,1,199,8,3
1520,23,8,2283,0,7.8,0.49,1,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,53,29,9,9,1,177,9,0
671,10,1,1038,1,5.4,1.25,1,5,5,2.666666667,2.333333333,2.666666667,2.333333333,1,,30,8,7,0.88,,0,0
671,6,1,1035,1,6.7,1.4,1,1,5,2.666666667,-1.666666667,2.666666667,-1.666666667,0,50,30,8,8,1,191,8,0
2966,25,9,4458,0,6.5,1.33,1,5,5,2.666666667,2.333333333,2.666666667,2.333333333,1,53,30,10,10,1,199,7,1
886,12,6,1368,1,5.4,0.38,0,4,4,2.666666667,1.333333333,2.666666667,1.333333333,1,55,31,8,6,0.75,203,3,0
